step,hp_metric,train_loss_fusion_step,train_loss_global_step,train_loss_local_step,train_loss_reg_step,gradient_norm_step,epoch,val_acc,val_f1,val_auc,val_loss,train_acc,train_f1,train_auc,train_loss_fusion_epoch,train_loss_global_epoch,train_loss_local_epoch,train_loss_reg_epoch,train_loss,gradient_norm_epoch
11193,63.634098052978516,,,,,,28.0,0.48508429527282715,0.6520493626594543,0.48775941133499146,63.634098052978516,0.48743921518325806,0.6542847156524658,0.4808306396007538,27.12644386291504,18.8598690032959,18.004924774169922,6679.802734375,37.02701187133789,50.680782318115234
11579,63.36250686645508,,,,,,29.0,0.48508429527282715,0.6516764760017395,0.4870298206806183,63.36250686645508,0.48760131001472473,0.6544888019561768,0.477775514125824,27.163820266723633,18.836681365966797,17.964950561523438,6561.22021484375,36.960994720458984,49.747135162353516
11965,63.219627380371094,,,,,,30.0,0.4889753460884094,0.6549400091171265,0.4886510968208313,63.219627380371094,0.48970827460289,0.6560181379318237,0.48140397667884827,27.117414474487305,18.803144454956055,17.98841667175293,6467.68408203125,36.948638916015625,52.17803955078125
12351,63.25111389160156,,,,,,31.0,0.48962387442588806,0.6546657085418701,0.48484110832214355,63.25111389160156,0.4881685674190521,0.6548182964324951,0.48162680864334106,27.124603271484375,18.805423736572266,18.024324417114258,6300.85205078125,36.98276138305664,50.20962905883789
12737,63.07240676879883,,,,,,32.0,0.4889753460884094,0.6550065875053406,0.48321983218193054,63.07240676879883,0.4867909252643585,0.6538063883781433,0.4790782034397125,27.145145416259766,18.728805541992188,17.85692024230957,6243.9091796875,36.737361907958984,48.94042205810547
13123,63.05406951904297,,,,,,33.0,0.4876783490180969,0.6535211205482483,0.4868676960468292,63.05406951904297,0.48589950799942017,0.6530101299285889,0.48098865151405334,27.132719039916992,18.678821563720703,17.905529022216797,6140.39013671875,36.73345184326172,51.06437301635742
13509,62.92517852783203,,,,,,34.0,0.48638132214546204,0.6526060700416565,0.48638132214546204,62.92517852783203,0.4886547923088074,0.6551773548126221,0.4821454584598541,27.109384536743164,18.699480056762695,17.8740177154541,6045.50537109375,36.72029495239258,50.65156555175781
13895,62.7104606628418,,,,,,35.0,0.4857328236103058,0.6519981622695923,0.48484110832214355,62.7104606628418,0.4891410171985626,0.6558581590652466,0.4799128770828247,27.14604377746582,18.663522720336914,17.74004364013672,5936.31591796875,36.547733306884766,50.22824478149414
14281,62.69317626953125,,,,,,36.0,0.48638132214546204,0.6529187560081482,0.48167964816093445,62.69317626953125,0.4883306324481964,0.6552250385284424,0.47889789938926697,27.15882110595703,18.594562530517578,17.764192581176758,5890.2880859375,36.50179672241211,51.15159225463867
14667,62.91777038574219,,,,,,37.0,0.4889753460884094,0.6553192734718323,0.48540857434272766,62.91777038574219,0.4887358248233795,0.6555246710777283,0.48036670684814453,27.116291046142578,18.62481689453125,17.706151962280273,5797.53759765625,36.47175598144531,50.40011978149414
15053,62.6988525390625,,,,,,38.0,0.4870298206806183,0.6538154482841492,0.4873540997505188,62.6988525390625,0.4881685674190521,0.6548810601234436,0.4819185435771942,27.13730239868164,18.59478759765625,17.64849281311035,5682.53759765625,36.38129425048828,49.88372039794922
15439,62.4597282409668,,,,,,39.0,0.4870298206806183,0.6532203555107117,0.48038262128829956,62.4597282409668,0.48808753490448,0.6548120379447937,0.47902148962020874,27.108631134033203,18.60731315612793,17.665199279785156,5665.59228515625,36.41011047363281,49.914119720458984
15825,62.617855072021484,,,,,,40.0,0.48638132214546204,0.653258740901947,0.4828955829143524,62.617855072021484,0.4891410171985626,0.6557307243347168,0.479629248380661,27.15570068359375,18.575525283813477,17.63275909423828,5520.9296875,36.34235382080078,49.649330139160156
16211,62.587493896484375,,,,,,41.0,0.4876783490180969,0.6538017988204956,0.4828955829143524,62.587493896484375,0.4887358248233795,0.6554222702980042,0.4808002710342407,27.13137435913086,18.55034065246582,17.77509117126465,5497.69091796875,36.45893859863281,51.70213317871094
16597,62.12924575805664,,,,,,42.0,0.4857328236103058,0.6522587537765503,0.48427367210388184,62.12924575805664,0.48800647258758545,0.6547748446464539,0.48104941844940186,27.13227081298828,18.547786712646484,17.522645950317383,5445.388671875,36.202693939208984,51.9185791015625
16983,62.30263137817383,,,,,,43.0,0.4857328236103058,0.6517037749290466,0.4828955829143524,62.30263137817383,0.48857372999191284,0.6551243662834167,0.4801965057849884,27.11905860900879,18.513853073120117,17.597183227539062,5384.900390625,36.241798400878906,49.434837341308594
17369,62.360347747802734,,,,,,44.0,0.49092087149620056,0.6565478444099426,0.484760046005249,62.360347747802734,0.48841166496276855,0.6551980376243591,0.4775567054748535,27.16715431213379,18.51397705078125,17.537769317626953,5316.12939453125,36.18084716796875,49.23887634277344
17755,62.503116607666016,,,,,,45.0,0.4883268475532532,0.6541418433189392,0.48508429527282715,62.503116607666016,0.4879254400730133,0.6548292636871338,0.47777754068374634,27.162734985351562,18.448659896850586,17.558712005615234,5256.390625,36.135013580322266,48.920101165771484
18141,62.364376068115234,,,,,,46.0,0.4870298206806183,0.6535074710845947,0.48565176129341125,62.364376068115234,0.48841166496276855,0.6552906632423401,0.48002633452415466,27.123685836791992,18.424009323120117,17.574846267700195,5159.63818359375,36.12416076660156,49.82880783081055
18527,62.344120025634766,,,,,,47.0,0.4876783490180969,0.6544553637504578,0.4857328236103058,62.344120025634766,0.4867098927497864,0.653722882270813,0.48070910573005676,27.131715774536133,18.456161499023438,17.565019607543945,5158.0302734375,36.146461486816406,50.899105072021484
18913,62.014678955078125,,,,,,48.0,0.4857328236103058,0.6520429849624634,0.48427367210388184,62.014678955078125,0.48630470037460327,0.6531336307525635,0.4797062575817108,27.118045806884766,18.4676456451416,17.499177932739258,5053.244140625,36.08952713012695,49.305240631103516
19299,62.21794509887695,16.17142105102539,9.310600280761719,10.942791938781738,3119.540771484375,16.587879180908203,49.0,0.48962387442588806,0.6559527516365051,0.4833819568157196,62.21794509887695,0.4890599548816681,0.6558096408843994,0.4789242148399353,27.132287979125977,18.418766021728516,17.431926727294922,5095.49609375,35.97443389892578,50.328590393066406
19685,62.047760009765625,,,,,,50.0,0.4876783490180969,0.6538090705871582,0.4846789836883545,62.047760009765625,0.48881685733795166,0.6554809212684631,0.48151740431785583,27.108308792114258,18.4140567779541,17.441577911376953,4981.29248046875,35.97659683227539,52.08039474487305
20071,61.954246520996094,,,,,,51.0,0.4876783490180969,0.6541354656219482,0.4870298206806183,61.954246520996094,0.4876823425292969,0.6546411514282227,0.480050653219223,27.1229305267334,18.34238052368164,17.26422882080078,4950.08154296875,35.72682189941406,46.952117919921875
20457,62.167293548583984,,,,,,52.0,0.4857328236103058,0.6526380181312561,0.4820038974285126,62.167293548583984,0.4883306324481964,0.654803454875946,0.47948944568634033,27.12726593017578,18.343645095825195,17.3369083404541,4909.08935546875,35.79976272583008,50.068817138671875
20843,62.15755844116211,,,,,,53.0,0.4870298206806183,0.6528922915458679,0.4849221706390381,62.15755844116211,0.4888978898525238,0.6555429100990295,0.4804963767528534,27.1248836517334,18.342294692993164,17.269771575927734,4861.14013671875,35.7301139831543,49.13929748535156
21229,62.10784912109375,,,,,,54.0,0.4857328236103058,0.6526564359664917,0.48403048515319824,62.10784912109375,0.48841166496276855,0.6550797820091248,0.4785129725933075,27.105575561523438,18.38140869140625,17.471149444580078,4811.31787109375,35.96938705444336,52.79155731201172
21615,61.82854461669922,,,,,,55.0,0.4870298206806183,0.6529580354690552,0.483760267496109,61.82854461669922,0.48727715015411377,0.6541376709938049,0.4794469177722931,27.140193939208984,18.27505874633789,17.181438446044922,4782.73681640625,35.57263946533203,48.49306106567383
22001,61.94497299194336,,,,,,56.0,0.4876783490180969,0.6538602709770203,0.4838683605194092,61.94497299194336,0.4881685674190521,0.6550204157829285,0.4781665503978729,27.154178619384766,18.374797821044922,17.31745719909668,4738.44091796875,35.807342529296875,50.543216705322266
22387,61.687278747558594,,,,,,57.0,0.4857328236103058,0.652068555355072,0.4846789836883545,61.687278747558594,0.4873581826686859,0.6545432209968567,0.4798683226108551,27.142053604125977,18.2847843170166,17.213945388793945,4684.91943359375,35.61250686645508,50.28304672241211
22773,62.15228271484375,,,,,,58.0,0.4857328236103058,0.6526700854301453,0.48311173915863037,62.15228271484375,0.4879254400730133,0.6546235680580139,0.48016002774238586,27.118967056274414,18.3630428314209,17.366395950317383,4657.2490234375,35.84253692626953,53.345909118652344
23159,61.5523681640625,,,,,,59.0,0.4876783490180969,0.6538410782814026,0.4825713336467743,61.5523681640625,0.48743921518325806,0.6544601917266846,0.4812621474266052,27.11424446105957,18.311120986938477,17.35159683227539,4624.73974609375,35.7750244140625,50.849246978759766
23545,62.03220748901367,,,,,,60.0,0.4876783490180969,0.6544297933578491,0.4870298206806183,62.03220748901367,0.48784440755844116,0.6545851826667786,0.4817727208137512,27.084739685058594,18.260156631469727,17.293903350830078,4588.87548828125,35.665496826171875,49.16865539550781
23931,61.78786087036133,,,,,,61.0,0.48638132214546204,0.6532588005065918,0.4868676960468292,61.78786087036133,0.4876823425292969,0.6545891761779785,0.4782921373844147,27.15360450744629,18.24209976196289,17.200719833374023,4544.072265625,35.55316162109375,51.35408401489258
24317,61.2797966003418,,,,,,62.0,0.4857328236103058,0.6526636481285095,0.48354411125183105,61.2797966003418,0.48857372999191284,0.6555390357971191,0.4798926115036011,27.144123077392578,18.242246627807617,17.162578582763672,4513.2607421875,35.51442337036133,49.67634201049805
24703,62.05012893676758,,,,,,63.0,0.4870298206806183,0.6541609764099121,0.48392239212989807,62.05012893676758,0.4873581826686859,0.6545418500900269,0.4797893166542053,27.098857879638672,18.25660514831543,17.19942283630371,4456.2470703125,35.56425857543945,49.8701057434082
25089,61.62875747680664,,,,,,64.0,0.48638132214546204,0.653252363204956,0.4839494228363037,61.62875747680664,0.48970827460289,0.6562410593032837,0.48112642765045166,27.14300537109375,18.21758460998535,17.196693420410156,4454.369140625,35.52246856689453,47.751991271972656
25475,61.659244537353516,,,,,,65.0,0.48638132214546204,0.6529580354690552,0.4839494228363037,61.659244537353516,0.4884926974773407,0.6549490690231323,0.4789302945137024,27.12569808959961,18.194459915161133,17.079912185668945,4414.17578125,35.381561279296875,48.38628387451172
25861,61.6158561706543,,,,,,66.0,0.4870298206806183,0.653540313243866,0.48273345828056335,61.6158561706543,0.48857372999191284,0.6555306911468506,0.4821960926055908,27.111568450927734,18.234285354614258,16.96197509765625,4414.36474609375,35.3034553527832,49.39398193359375
26247,61.3770866394043,,,,,,67.0,0.48638132214546204,0.6523628830909729,0.4840034544467926,61.3770866394043,0.48784440755844116,0.6545354723930359,0.47848862409591675,27.164430618286133,18.24081802368164,17.18208122253418,4326.6201171875,35.52796936035156,50.68105697631836
26633,61.92291259765625,,,,,,68.0,0.4844357967376709,0.6517806053161621,0.4887861907482147,61.92291259765625,0.48808753490448,0.6548488736152649,0.4801914393901825,27.12560272216797,18.243072509765625,17.189661026000977,4331.921875,35.53794479370117,50.48595428466797
27019,61.41396713256836,,,,,,69.0,0.4870298206806183,0.6532396078109741,0.48416557908058167,61.41396713256836,0.4890599548816681,0.6555374264717102,0.4802633821964264,27.14794921875,18.190044403076172,17.00196075439453,4333.4306640625,35.29723358154297,50.33042526245117
27405,61.721248626708984,,,,,,70.0,0.48638132214546204,0.6535787582397461,0.48440876603126526,61.721248626708984,0.4879254400730133,0.6546637415885925,0.47901538014411926,27.135114669799805,18.130128860473633,16.99591827392578,4246.31591796875,35.22916793823242,50.35496520996094
27791,61.19378662109375,,,,,,71.0,0.48638132214546204,0.6529772281646729,0.4802745282649994,61.19378662109375,0.48897892236709595,0.6559116840362549,0.4795846939086914,27.10865592956543,18.137409210205078,17.006698608398438,4227.5615234375,35.24676513671875,50.3336296081543
28177,61.61681365966797,,,,,,72.0,0.4870298206806183,0.6532460451126099,0.4831928014755249,61.61681365966797,0.4887358248233795,0.6555144786834717,0.4817240834236145,27.10129165649414,18.16972541809082,16.99859619140625,4216.64404296875,35.270729064941406,47.585872650146484
28563,61.642276763916016,,,,,,73.0,0.48638132214546204,0.653252363204956,0.4841926097869873,61.642276763916016,0.4875202476978302,0.6545184254646301,0.4781807065010071,27.13269805908203,18.138479232788086,16.94272232055664,4198.76953125,35.18315505981445,50.602901458740234
28949,61.61213302612305,17.694747924804688,12.716941833496094,8.818990707397461,2664.685546875,52.221744537353516,74.0,0.4876783490180969,0.6547305583953857,0.4825713336467743,61.61213302612305,0.4881685674190521,0.6551345586776733,0.47878238558769226,27.142932891845703,18.199308395385742,16.959646224975586,4190.24755859375,35.260719299316406,50.43037033081055
29335,61.590335845947266,,,,,,75.0,0.4876783490180969,0.6544554233551025,0.4833008944988251,61.590335845947266,0.48760131001472473,0.654572606086731,0.479485422372818,27.142425537109375,18.09720802307129,16.971328735351562,4153.32080078125,35.16940689086914,49.62056350708008
29721,61.35426330566406,,,,,,76.0,0.48508429527282715,0.6517550349235535,0.4852464199066162,61.35426330566406,0.4887358248233795,0.6555500030517578,0.47919368743896484,27.12498664855957,18.13167381286621,16.883575439453125,4145.7275390625,35.115962982177734,47.997005462646484
30107,61.286991119384766,,,,,,77.0,0.48638132214546204,0.6526636481285095,0.4809500575065613,61.286991119384766,0.48897892236709595,0.6557320952415466,0.4816855788230896,27.118005752563477,18.119909286499023,17.054134368896484,4087.32763671875,35.273319244384766,49.76442337036133
30493,61.365177154541016,,,,,,78.0,0.48508429527282715,0.6517806649208069,0.48354411125183105,61.365177154541016,0.48662886023521423,0.6534345149993896,0.48127636313438416,27.122447967529297,18.100818634033203,16.90546417236328,4115.08447265625,35.10620880126953,50.58673858642578
30879,61.355438232421875,,,,,,79.0,0.48508429527282715,0.6523693203926086,0.4831928014755249,61.355438232421875,0.48841166496276855,0.6553418636322021,0.48151135444641113,27.111486434936523,18.09743881225586,16.88770294189453,4075.0166015625,35.08408737182617,49.46697235107422
31265,61.247344970703125,,,,,,80.0,0.4870298206806183,0.6532459855079651,0.4839494228363037,61.247344970703125,0.48760131001472473,0.654634416103363,0.47734805941581726,27.146465301513672,18.074546813964844,16.885997772216797,4050.889404296875,35.05891418457031,48.665924072265625
31651,61.11850357055664,,,,,,81.0,0.4902723729610443,0.6559464335441589,0.4857328236103058,61.11850357055664,0.48808753490448,0.6549009680747986,0.4802289307117462,27.133522033691406,18.156068801879883,16.861799240112305,4007.984375,35.11521911621094,47.71341323852539
32037,61.194664001464844,,,,,,82.0,0.48962387442588806,0.6556528806686401,0.483517050743103,61.194664001464844,0.4883306324481964,0.6550532579421997,0.479485422372818,27.12816047668457,18.088699340820312,16.97314453125,3999.421142578125,35.15898132324219,48.44926452636719
32423,60.84543228149414,,,,,,83.0,0.4876783490180969,0.6538803577423096,0.4834359884262085,60.84543228149414,0.48743921518325806,0.6545076370239258,0.47907212376594543,27.14029884338379,18.009532928466797,16.736543655395508,3963.203857421875,34.842308044433594,48.86254119873047
32809,61.341068267822266,,,,,,84.0,0.48508429527282715,0.6514734625816345,0.4868676960468292,61.341068267822266,0.4873581826686859,0.6541655659675598,0.4796636700630188,27.13251304626465,18.021398544311523,16.90260887145996,3936.24169921875,35.01960754394531,48.90524673461914
33195,61.470428466796875,,,,,,85.0,0.4889753460884094,0.6550377011299133,0.4820038974285126,61.470428466796875,0.4875202476978302,0.654686689376831,0.4811953008174896,27.128772735595703,18.017852783203125,16.724071502685547,3950.582275390625,34.83786392211914,47.04867935180664
33581,61.0576171875,,,,,,86.0,0.4876783490180969,0.6538602709770203,0.4841926097869873,61.0576171875,0.48622366786003113,0.6535027623176575,0.4811466932296753,27.11781120300293,18.06553840637207,17.03113555908203,3908.844482421875,35.191619873046875,50.701332092285156
33967,61.191192626953125,,,,,,87.0,0.4883268475532532,0.6541098356246948,0.4860570728778839,61.191192626953125,0.4873581826686859,0.6543880701065063,0.478529155254364,27.14020538330078,18.031551361083984,16.81532096862793,3889.714111328125,34.94131088256836,47.79523849487305
34353,60.5950813293457,,,,,,88.0,0.4870298206806183,0.6532651782035828,0.4852464199066162,60.5950813293457,0.4887358248233795,0.6556089520454407,0.4795076847076416,27.145858764648438,18.053264617919922,16.823497772216797,3903.36767578125,34.97153854370117,47.533287048339844
34739,61.16862869262695,,,,,,89.0,0.4844357967376709,0.6517806053161621,0.47924771904945374,61.16862869262695,0.48703402280807495,0.6539600491523743,0.4780915677547455,27.121427536010742,18.00607681274414,16.808109283447266,3863.093017578125,34.90802001953125,48.754310607910156
35125,61.01716995239258,,,,,,90.0,0.4876783490180969,0.6538347005844116,0.4839494228363037,61.01716995239258,0.4875202476978302,0.6544464230537415,0.48193681240081787,27.104129791259766,18.081045150756836,17.016490936279297,3835.379150390625,35.190677642822266,52.161231994628906
35511,61.39079666137695,,,,,,91.0,0.48638132214546204,0.6532779335975647,0.4912991523742676,61.39079666137695,0.4888978898525238,0.6552923917770386,0.48032209277153015,27.146013259887695,18.04330825805664,17.015525817871094,3854.653076171875,35.15245056152344,52.332218170166016
35897,61.069759368896484,,,,,,92.0,0.4870298206806183,0.653252363204956,0.4839494228363037,61.069759368896484,0.48703402280807495,0.6538370847702026,0.4809461236000061,27.116308212280273,18.039655685424805,16.866443634033203,3804.17724609375,34.99848937988281,49.80451202392578
36283,60.862388610839844,,,,,,93.0,0.48638132214546204,0.6529836058616638,0.4841926097869873,60.862388610839844,0.4883306324481964,0.6552974581718445,0.48100078105926514,27.121423721313477,18.07110595703125,16.86717414855957,3800.846923828125,35.03057098388672,50.33893966674805
36669,60.98490524291992,,,,,,94.0,0.4857328236103058,0.6523628830909729,0.4796530604362488,60.98490524291992,0.48784440755844116,0.6548161506652832,0.4823419749736786,27.10850715637207,18.096376419067383,16.827754974365234,3769.164306640625,35.015663146972656,48.75722122192383
37055,60.77885437011719,,,,,,95.0,0.48638132214546204,0.652682900428772,0.4828145205974579,60.77885437011719,0.48857372999191284,0.6552223563194275,0.4804639220237732,27.098724365234375,17.997114181518555,16.712318420410156,3754.644287109375,34.80060958862305,48.86821365356445
37441,61.20527648925781,,,,,,96.0,0.49221789836883545,0.6574646830558777,0.4841115474700928,61.20527648925781,0.48808753490448,0.6546578407287598,0.481130450963974,27.1202392578125,17.946041107177734,16.782054901123047,3749.022705078125,34.81912612915039,50.562652587890625
37827,61.0295524597168,,,,,,97.0,0.4889753460884094,0.6547433733940125,0.4879215359687805,61.0295524597168,0.48606160283088684,0.6531108617782593,0.4809744954109192,27.126230239868164,17.96450424194336,16.72426986694336,3743.794921875,34.77969741821289,50.10110855102539
38213,61.191898345947266,,,,,,98.0,0.48638132214546204,0.6529515981674194,0.4834630489349365,61.191898345947266,0.4879254400730133,0.6549085974693298,0.4803200960159302,27.096834182739258,18.006120681762695,16.853172302246094,3717.08984375,34.9495735168457,48.71512985229492
38599,61.06247329711914,14.847240447998047,12.441468238830566,12.782445907592773,2268.8798828125,78.70860290527344,99.0,0.4915693998336792,0.6577718257904053,0.48675960302352905,61.06247329711914,0.48881685733795166,0.6553202867507935,0.4799898862838745,27.144216537475586,17.9395694732666,16.680723190307617,3725.52587890625,34.710777282714844,47.60812759399414
49,,28.039566040039062,23.395931243896484,22.475719451904297,20170.5546875,71.92121124267578,0.0,,,,,,,,,,,,,
99,,25.333738327026367,22.141395568847656,20.78919219970703,19729.98046875,73.87413787841797,0.0,,,,,,,,,,,,,
149,,27.86391830444336,22.65993881225586,21.687000274658203,19080.529296875,64.71573638916016,0.0,,,,,,,,,,,,,
199,,26.743309020996094,22.180299758911133,20.422927856445312,18707.697265625,52.32832717895508,0.0,,,,,,,,,,,,,
249,,26.617034912109375,22.174095153808594,19.594310760498047,18298.98828125,41.747318267822266,0.0,,,,,,,,,,,,,
299,,27.76888084411621,22.028987884521484,20.213180541992188,17903.328125,59.23666000366211,0.0,,,,,,,,,,,,,
349,,28.613079071044922,21.833438873291016,20.447683334350586,17647.3828125,34.01634979248047,0.0,,,,,,,,,,,,,
399,,26.485149383544922,21.91928482055664,21.957782745361328,17452.70703125,39.89305114746094,1.0,,,,,,,,,,,,,
449,,27.669044494628906,21.220748901367188,19.410518646240234,17104.728515625,45.44809341430664,1.0,,,,,,,,,,,,,
499,,26.976774215698242,21.5108585357666,20.852876663208008,16760.96875,33.222049713134766,1.0,,,,,,,,,,,,,
